init x,init y,init z,N,dt,elapsed_time_total
0.1,1.4000000000000001,1.0,40000,0.0023,3.676804000000004
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.6570427999999993
x,y,z
-9.929,-1.936,34.704
-9.672,-1.778,34.402
-9.418,-1.631,34.099
-9.167,-1.495,33.794
-8.92,-1.369,33.489
-8.677,-1.253,33.183
-8.438,-1.147,32.877
-8.203,-1.05,32.572
-7.973,-0.961,32.267
-7.747,-0.881,31.963
-7.526,-0.808,31.66
-7.31,-0.743,31.358
-7.099,-0.685,31.058
-6.892,-0.633,30.76
-6.69,-0.588,30.463
-6.494,-0.549,30.168
-6.303,-0.515,29.876
-6.117,-0.487,29.586
-5.936,-0.464,29.298
-5.76,-0.445,29.012
-5.589,-0.431,28.729
-5.423,-0.421,28.448
-5.262,-0.414,28.17
-5.106,-0.411,27.894
-4.955,-0.411,27.621
-4.809,-0.414,27.35
-4.667,-0.42,27.082
-4.53,-0.429,26.817
-4.398,-0.44,26.554
-4.271,-0.454,26.294
-4.148,-0.47,26.036
-4.03,-0.488,25.781
-3.916,-0.507,25.529
-3.806,-0.528,25.279
-3.7,-0.551,25.032
-3.599,-0.575,24.787
-3.502,-0.6,24.545
-3.409,-0.626,24.305
-3.319,-0.654,24.068
-3.233,-0.683,23.833
-3.151,-0.712,23.601
-3.072,-0.742,23.371
-2.997,-0.773,23.143
-2.925,-0.805,22.918
-2.857,-0.837,22.695
-2.792,-0.87,22.474
-2.73,-0.903,22.256
-2.671,-0.937,22.04
-2.615,-0.971,21.826
-2.562,-1.006,21.614
-2.512,-1.041,21.405
-2.465,-1.077,21.198
-2.42,-1.113,20.993
-2.378,-1.149,20.79
-2.338,-1.186,20.589
-2.301,-1.223,20.39
-2.266,-1.26,20.193
-2.234,-1.298,19.998
-2.204,-1.336,19.805
-2.176,-1.374,19.614
-2.15,-1.413,19.425
-2.126,-1.452,19.238
-2.104,-1.492,19.053
-2.084,-1.532,18.87
-2.066,-1.572,18.689
-2.05,-1.613,18.51
-2.036,-1.654,18.333
-2.024,-1.695,18.158
-2.013,-1.737,17.985
-2.004,-1.779,17.814
-1.997,-1.822,17.645
-1.991,-1.865,17.478
-1.987,-1.909,17.312
-1.984,-1.953,17.148
-1.983,-1.998,16.986
-1.983,-2.044,16.826
-1.985,-2.09,16.668
-1.988,-2.137,16.511
-1.993,-2.185,16.356
-1.999,-2.233,16.203
-2.007,-2.282,16.052
-2.016,-2.332,15.903
-2.026,-2.383,15.755
-2.037,-2.435,15.609
-2.05,-2.487,15.465
-2.064,-2.54,15.323
-2.079,-2.594,15.182
-2.096,-2.649,15.043
-2.114,-2.705,14.906
-2.133,-2.762,14.771
-2.153,-2.821,14.637
-2.175,-2.881,14.505
-2.198,-2.942,14.375
-2.222,-3.004,14.247
-2.247,-3.067,14.12
-2.273,-3.132,13.995
-2.301,-3.198,13.872
-2.33,-3.265,13.751
-2.36,-3.334,13.631
-2.391,-3.404,13.513
-2.424,-3.476,13.397
-2.458,-3.549,13.283
-2.493,-3.624,13.171
-2.529,-3.701,13.061
-2.567,-3.779,12.952
-2.606,-3.859,12.845
-2.646,-3.941,12.74
-2.688,-4.025,12.637
-2.731,-4.111,12.536
-2.775,-4.199,12.437
-2.821,-4.289,12.34
-2.868,-4.381,12.245
-2.917,-4.475,12.152
-2.967,-4.571,12.061
-3.019,-4.669,11.972
-3.072,-4.77,11.885
-3.127,-4.873,11.8
-3.183,-4.978,11.717
-3.241,-5.086,11.637
-3.3,-5.196,11.559
-3.361,-5.309,11.483
-3.424,-5.424,11.41
-3.488,-5.542,11.339
-3.554,-5.663,11.27
-3.622,-5.787,11.204
-3.692,-5.914,11.141
-3.764,-6.044,11.08
-3.837,-6.177,11.022
-3.912,-6.313,10.967
-3.989,-6.452,10.914
-4.068,-6.594,10.864
-4.149,-6.739,10.817
-4.232,-6.887,10.773
-4.317,-7.039,10.733
-4.405,-7.194,10.696
-4.495,-7.353,10.662
-4.587,-7.515,10.632
-4.681,-7.681,10.605
-4.778,-7.851,10.582
-4.877,-8.024,10.563
-4.978,-8.201,10.548
-5.082,-8.382,10.537
-5.188,-8.567,10.53
-5.297,-8.756,10.527
-5.408,-8.949,10.529
-5.522,-9.146,10.535
-5.639,-9.347,10.546
-5.758,-9.552,10.562
-5.88,-9.761,10.583
-6.005,-9.974,10.61
-6.133,-10.191,10.642
-6.264,-10.412,10.68
-6.398,-10.638,10.724
-6.535,-10.868,10.774
-6.675,-11.102,10.83
-6.818,-11.34,10.893
-6.964,-11.582,10.962
-7.113,-11.828,11.038
-7.265,-12.078,11.121
-7.42,-12.332,11.212
-7.578,-12.59,11.311
-7.739,-12.852,11.418
-7.904,-13.118,11.533
-8.072,-13.387,11.657
-8.243,-13.66,11.789
-8.417,-13.936,11.93
-8.595,-14.215,12.081
-8.776,-14.497,12.242
-8.96,-14.782,12.413
-9.147,-15.069,12.594
-9.338,-15.358,12.786
-9.532,-15.649,12.988
-9.729,-15.942,13.202
-9.929,-16.236,13.427
-10.132,-16.531,13.664
-10.338,-16.827,13.913
-10.547,-17.123,14.174
-10.759,-17.419,14.448
-10.973,-17.714,14.735
-11.19,-18.008,15.035
-11.41,-18.3,15.349
-11.632,-18.59,15.676
-11.856,-18.877,16.017
-12.082,-19.16,16.372
-12.31,-19.439,16.741
-12.54,-19.713,17.125
-12.771,-19.981,17.523
-13.003,-20.243,17.935
-13.236,-20.497,18.362
-13.47,-20.743,18.803
-13.704,-20.98,19.258
-13.938,-21.207,19.727
-14.172,-21.423,20.21
-14.405,-21.628,20.707
-14.638,-21.82,21.217
-14.869,-21.998,21.74
-15.099,-22.161,22.276
-15.326,-22.309,22.824
-15.551,-22.44,23.383
-15.773,-22.554,23.953
-15.991,-22.649,24.532
-16.205,-22.724,25.121
-16.415,-22.779,25.718
-16.62,-22.813,26.322
-16.819,-22.825,26.932
-17.012,-22.814,27.547
-17.199,-22.779,28.165
-17.379,-22.72,28.785
-17.551,-22.636,29.406
-17.715,-22.527,30.027
-17.87,-22.393,30.646
-18.016,-22.233,31.261
-18.152,-22.047,31.871
-18.277,-21.835,32.474
-18.392,-21.597,33.068
-18.495,-21.333,33.652
-18.586,-21.044,34.224
-18.665,-20.73,34.782
-18.731,-20.391,35.325
-18.784,-20.029,35.851
-18.824,-19.644,36.359
-18.85,-19.237,36.847
-18.862,-18.809,37.314
-18.86,-18.362,37.758
-18.844,-17.896,38.178
-18.813,-17.414,38.573
-18.768,-16.916,38.942
-18.708,-16.405,39.284
-18.634,-15.882,39.598
-18.545,-15.348,39.884
-18.442,-14.806,40.141
-18.325,-14.257,40.369
-18.194,-13.703,40.568
-18.049,-13.146,40.737
-17.891,-12.587,40.877
-17.72,-12.028,40.988
-17.537,-11.471,41.07
-17.342,-10.917,41.123
-17.135,-10.368,41.149
-16.917,-9.826,41.147
-16.689,-9.292,41.119
-16.451,-8.767,41.066
-16.204,-8.252,40.988
-15.948,-7.749,40.887
-15.684,-7.258,40.764
-15.413,-6.781,40.62
-15.135,-6.318,40.456
-14.851,-5.87,40.273
-14.562,-5.437,40.072
-14.268,-5.02,39.855
-13.97,-4.619,39.623
-13.669,-4.235,39.377
-13.365,-3.868,39.118
-13.059,-3.517,38.847
-12.752,-3.183,38.565
-12.444,-2.866,38.274
-12.136,-2.565,37.975
-11.828,-2.281,37.668
-11.521,-2.013,37.355
-11.215,-1.76,37.036
-10.911,-1.523,36.712
-10.609,-1.301,36.384
-10.309,-1.093,36.053
-10.012,-0.9,35.72
-9.719,-0.72,35.385
-9.429,-0.553,35.048
-9.143,-0.399,34.711
-8.861,-0.257,34.373
-8.584,-0.127,34.036
-8.312,-0.008,33.699
-8.045,0.101,33.363
-7.783,0.2,33.029
-7.526,0.29,32.696
-7.274,0.371,32.365
-7.028,0.443,32.036
-6.787,0.507,31.71
-6.552,0.564,31.386
-6.323,0.614,31.065
-6.1,0.657,30.746
-5.882,0.694,30.43
-5.67,0.725,30.117
-5.464,0.751,29.807
-5.264,0.772,29.5
-5.07,0.788,29.197
-4.881,0.8,28.897
-4.698,0.808,28.6
-4.521,0.813,28.306
-4.349,0.814,28.015
-4.183,0.812,27.728
-4.022,0.808,27.444
-3.866,0.801,27.163
-3.716,0.792,26.885
-3.571,0.781,26.61
-3.431,0.768,26.338
-3.296,0.753,26.069
-3.166,0.737,25.803
-3.04,0.719,25.54
-2.919,0.7,25.28
-2.802,0.68,25.023
-2.69,0.659,24.769
-2.582,0.637,24.518
-2.478,0.615,24.27
-2.378,0.592,24.025
-2.282,0.569,23.782
-2.19,0.546,23.542
-2.102,0.522,23.305
-2.018,0.498,23.07
-1.937,0.474,22.838
-1.859,0.45,22.608
-1.785,0.426,22.381
-1.714,0.402,22.156
-1.646,0.378,21.934
-1.581,0.354,21.714
-1.519,0.33,21.496
-1.459,0.307,21.281
-1.402,0.284,21.068
-1.348,0.261,20.857
-1.296,0.238,20.648
-1.247,0.216,20.441
-1.2,0.194,20.237
-1.155,0.172,20.035
-1.112,0.15,19.835
-1.071,0.129,19.637
-1.032,0.108,19.441
-0.995,0.087,19.247
-0.96,0.067,19.055
-0.927,0.047,18.865
-0.896,0.027,18.677
-0.866,0.008,18.491
-0.838,-0.011,18.307
-0.811,-0.03,18.125
-0.786,-0.048,17.944
-0.762,-0.066,17.765
-0.74,-0.084,17.588
-0.719,-0.102,17.413
-0.699,-0.119,17.24
-0.68,-0.136,17.068
-0.662,-0.153,16.898
-0.646,-0.17,16.73
-0.631,-0.186,16.564
-0.617,-0.202,16.399
-0.604,-0.218,16.236
-0.592,-0.234,16.074
-0.58,-0.25,15.914
-0.569,-0.266,15.756
-0.559,-0.281,15.599
-0.55,-0.296,15.444
-0.542,-0.311,15.29
-0.535,-0.326,15.138
-0.528,-0.341,14.988
-0.522,-0.356,14.839
-0.517,-0.371,14.692
-0.512,-0.386,14.546
-0.508,-0.401,14.401
-0.505,-0.416,14.258
-0.502,-0.431,14.116
-0.5,-0.446,13.976
-0.498,-0.461,13.837
-0.497,-0.476,13.7
-0.496,-0.491,13.564
-0.496,-0.506,13.429
-0.496,-0.521,13.296
-0.497,-0.537,13.164
-0.498,-0.553,13.033
-0.5,-0.569,12.904
-0.502,-0.585,12.776
-0.505,-0.601,12.649
-0.508,-0.617,12.524
-0.512,-0.634,12.4
-0.516,-0.651,12.277
-0.52,-0.668,12.155
-0.525,-0.685,12.035
-0.53,-0.703,11.916
-0.536,-0.721,11.798
-0.542,-0.739,11.681
-0.548,-0.758,11.566
-0.555,-0.777,11.452
-0.562,-0.796,11.339
-0.57,-0.816,11.227
-0.578,-0.836,11.116
-0.586,-0.857,11.006
-0.595,-0.878,10.897
-0.604,-0.899,10.79
-0.613,-0.921,10.684
-0.623,-0.943,10.579
-0.633,-0.966,10.475
-0.644,-0.989,10.372
-0.655,-1.013,10.27
-0.667,-1.037,10.169
-0.679,-1.062,10.069
-0.691,-1.088,9.97
-0.704,-1.114,9.872
-0.717,-1.141,9.775
-0.731,-1.168,9.679
-0.745,-1.196,9.584
-0.76,-1.225,9.491
-0.775,-1.255,9.399
-0.79,-1.285,9.308
-0.806,-1.316,9.218
-0.822,-1.348,9.129
-0.839,-1.381,9.041
-0.856,-1.414,8.954
-0.874,-1.448,8.868
-0.892,-1.483,8.783
-0.911,-1.519,8.699
-0.931,-1.556,8.615
-0.951,-1.594,8.532
-0.972,-1.633,8.45
-0.993,-1.673,8.369
-1.015,-1.714,8.289
-1.038,-1.756,8.21
-1.061,-1.799,8.132
-1.085,-1.843,8.055
-1.109,-1.889,7.979
-1.134,-1.936,7.904
-1.16,-1.984,7.83
-1.187,-2.033,7.757
-1.214,-2.084,7.685
-1.242,-2.136,7.614
-1.271,-2.189,7.544
-1.301,-2.244,7.475
-1.331,-2.3,7.407
-1.362,-2.358,7.34
-1.394,-2.417,7.274
-1.427,-2.478,7.209
-1.461,-2.541,7.145
-1.496,-2.605,7.082
-1.532,-2.671,7.02
-1.569,-2.739,6.959
-1.607,-2.809,6.9
-1.646,-2.881,6.842
-1.686,-2.954,6.785
-1.727,-3.029,6.729
-1.769,-3.107,6.674
-1.812,-3.187,6.62
-1.856,-3.269,6.567
-1.901,-3.353,6.516
-1.948,-3.439,6.466
-1.996,-3.528,6.417
-2.045,-3.619,6.369
-2.096,-3.712,6.323
-2.148,-3.808,6.278
-2.201,-3.907,6.234
-2.256,-4.008,6.192
-2.312,-4.112,6.151
-2.37,-4.219,6.112
-2.43,-4.329,6.074
-2.491,-4.442,6.038
-2.554,-4.558,6.003
-2.619,-4.677,5.97
-2.685,-4.799,5.939
-2.753,-4.924,5.909
-2.823,-5.053,5.881
-2.895,-5.185,5.855
-2.969,-5.321,5.831
-3.045,-5.46,5.809
-3.123,-5.603,5.789
-3.203,-5.75,5.772
-3.285,-5.901,5.757
-3.369,-6.055,5.744
-3.455,-6.214,5.734
-3.544,-6.377,5.726
-3.635,-6.544,5.721
-3.729,-6.715,5.719
-3.825,-6.891,5.72
-3.924,-7.071,5.724
-4.025,-7.256,5.731
-4.129,-7.445,5.741
-4.236,-7.639,5.754
-4.346,-7.838,5.771
-4.458,-8.042,5.792
-4.573,-8.251,5.817
-4.691,-8.465,5.846
-4.813,-8.685,5.879
-4.938,-8.91,5.917
-5.066,-9.14,5.959
-5.197,-9.376,6.006
-5.332,-9.617,6.058
-5.47,-9.864,6.116
-5.611,-10.117,6.179
-5.756,-10.375,6.248
-5.905,-10.639,6.323
-6.057,-10.909,6.404
-6.213,-11.185,6.492
-6.373,-11.467,6.587
-6.537,-11.754,6.689
-6.705,-12.047,6.799
-6.877,-12.346,6.917
-7.053,-12.651,7.043
-7.233,-12.962,7.178
-7.417,-13.279,7.322
-7.606,-13.601,7.476
-7.799,-13.929,7.639
-7.996,-14.262,7.813
-8.198,-14.6,7.997
-8.404,-14.944,8.193
-8.615,-15.292,8.4
-8.83,-15.645,8.619
-9.049,-16.003,8.851
-9.273,-16.365,9.096
-9.501,-16.731,9.354
-9.734,-17.1,9.626
-9.971,-17.472,9.913
-10.213,-17.847,10.215
-10.459,-18.224,10.532
-10.709,-18.602,10.865
-10.963,-18.981,11.215
-11.221,-19.361,11.582
-11.483,-19.74,11.966
-11.749,-20.118,12.368
-12.018,-20.494,12.788
-12.291,-20.867,13.227
-12.567,-21.237,13.685
-12.846,-21.602,14.162
-13.128,-21.961,14.659
-13.412,-22.313,15.176
-13.699,-22.657,15.713
-13.987,-22.992,16.27
-14.277,-23.316,16.847
-14.568,-23.629,17.445
-14.86,-23.928,18.063
-15.152,-24.213,18.701
-15.444,-24.481,19.358
-15.735,-24.732,20.035
-16.025,-24.963,20.73
-16.313,-25.174,21.443
-16.598,-25.362,22.174
-16.88,-25.526,22.921
-17.158,-25.664,23.684
-17.432,-25.775,24.461
-17.701,-25.858,25.251
-17.964,-25.91,26.052
-18.22,-25.931,26.863
-18.468,-25.919,27.682
-18.708,-25.873,28.507
-18.939,-25.792,29.336
-19.16,-25.674,30.167
-19.37,-25.519,30.998
-19.568,-25.327,31.826
-19.753,-25.097,32.649
-19.925,-24.828,33.464
-20.083,-24.52,34.268
-20.226,-24.174,35.059
-20.353,-23.79,35.834
-20.464,-23.369,36.591
-20.558,-22.911,37.326
-20.634,-22.417,38.037
-20.691,-21.889,38.722
-20.73,-21.328,39.378
-20.749,-20.736,40.002
-20.749,-20.116,40.593
-20.729,-19.469,41.148
-20.688,-18.797,41.666
-20.627,-18.104,42.145
-20.546,-17.391,42.584
-20.444,-16.662,42.981
-20.322,-15.919,43.336
-20.18,-15.166,43.648
-20.019,-14.405,43.917
-19.838,-13.639,44.143
-19.638,-12.871,44.325
-19.42,-12.104,44.465
-19.184,-11.341,44.562
-18.931,-10.584,44.618
-18.662,-9.836,44.634
-18.378,-9.099,44.611
-18.079,-8.376,44.551
-17.767,-7.669,44.455
-17.442,-6.979,44.325
-17.105,-6.308,44.163
-16.757,-5.658,43.971
-16.4,-5.029,43.751
-16.034,-4.423,43.505
-15.66,-3.841,43.235
-15.279,-3.283,42.942
-14.893,-2.75,42.629
-14.502,-2.243,42.298
-14.107,-1.761,41.951
-13.709,-1.304,41.59
-13.31,-0.872,41.217
-12.909,-0.465,40.833
-12.508,-0.083,40.44
-12.108,0.275,40.039
-11.709,0.61,39.632
-11.312,0.922,39.221
-10.918,1.212,38.806
-10.527,1.481,38.389
-10.14,1.729,37.971
-9.758,1.958,37.552
-9.381,2.168,37.134
-9.009,2.36,36.717
-8.643,2.535,36.302
-8.283,2.694,35.89
-7.93,2.838,35.481
-7.583,2.968,35.076
-7.243,3.085,34.675
-6.91,3.189,34.278
-6.585,3.281,33.886
-6.267,3.363,33.499
-5.957,3.435,33.117
-5.655,3.497,32.74
-5.36,3.551,32.368
-5.073,3.597,32.002
-4.794,3.635,31.641
-4.523,3.667,31.286
-4.259,3.693,30.936
-4.003,3.713,30.591
-3.755,3.728,30.252
-3.514,3.739,29.918
-3.28,3.746,29.59
-3.054,3.749,29.267
-2.835,3.749,28.949
-2.623,3.747,28.636
-2.418,3.742,28.328
-2.22,3.735,28.025
-2.028,3.727,27.727
-1.843,3.717,27.433
-1.664,3.706,27.144
-1.491,3.694,26.859
-1.324,3.682,26.579
-1.163,3.669,26.303
-1.007,3.656,26.031
-0.857,3.643,25.763
-0.712,3.63,25.499
-0.572,3.618,25.239
-0.437,3.606,24.983
-0.307,3.595,24.73
-0.181,3.584,24.481
-0.06,3.574,24.236
0.057,3.565,23.994
0.17,3.557,23.755
0.279,3.55,23.52
0.384,3.545,23.288
0.486,3.541,23.059
0.584,3.538,22.833
0.679,3.537,22.61
0.771,3.537,22.39
0.86,3.539,22.173
0.946,3.542,21.959
1.03,3.547,21.748
1.111,3.554,21.54
1.19,3.562,21.334
1.266,3.572,21.131
1.34,3.584,20.931
1.412,3.598,20.733
1.482,3.613,20.538
1.551,3.63,20.346
1.618,3.649,20.156
1.683,3.67,19.969
1.747,3.693,19.784
1.81,3.718,19.602
1.871,3.744,19.422
1.931,3.772,19.245
1.99,3.802,19.07
2.048,3.834,18.897
2.106,3.868,18.727
2.163,3.904,18.559
2.219,3.942,18.393
2.274,3.982,18.23
2.329,4.024,18.069
2.384,4.068,17.91
2.438,4.114,17.754
2.492,4.162,17.6
2.546,4.212,17.448
2.6,4.264,17.299
2.654,4.318,17.152
2.708,4.374,17.007
2.762,4.432,16.865
2.816,4.493,16.725
2.87,4.556,16.587
2.924,4.621,16.452
2.979,4.688,16.319
3.034,4.757,16.188
3.089,4.828,16.06
3.145,4.902,15.934
3.202,4.978,15.811
3.259,5.056,15.69
3.317,5.137,15.572
3.376,5.22,15.456
3.435,5.305,15.342
3.495,5.393,15.231
3.556,5.483,15.123
3.618,5.576,15.017
3.681,5.671,14.914
3.745,5.769,14.813
3.81,5.869,14.715
3.876,5.972,14.62
3.943,6.078,14.528
4.012,6.186,14.438
4.082,6.297,14.351
4.153,6.411,14.267
4.226,6.527,14.186
4.3,6.646,14.108
4.376,6.768,14.033
4.453,6.893,13.961
4.532,7.021,13.892
4.612,7.152,13.827
4.694,7.286,13.765
4.777,7.423,13.706
4.862,7.563,13.651
4.949,7.706,13.6
5.038,7.852,13.552
5.129,8.001,13.508
5.221,8.154,13.468
5.315,8.31,13.432
5.411,8.469,13.4
5.509,8.631,13.372
5.61,8.796,13.348
5.713,8.965,13.328
5.818,9.137,13.313
5.925,9.313,13.303
6.034,9.492,13.297
6.145,9.674,13.296
6.259,9.86,13.3
6.375,10.049,13.309
6.493,10.241,13.324
6.614,10.437,13.344
6.737,10.636,13.37
6.863,10.838,13.402
6.991,11.044,13.44
7.122,11.253,13.484
7.255,11.465,13.534
7.391,11.68,13.59
7.529,11.898,13.653
7.67,12.119,13.723
7.813,12.343,13.8
7.959,12.57,13.884
8.107,12.799,13.976
8.258,13.031,14.075
8.412,13.266,14.182
8.568,13.503,14.297
8.727,13.742,14.421
8.888,13.983,14.553
9.052,14.226,14.694
9.219,14.47,14.844
9.388,14.716,15.003
9.56,14.963,15.171
9.734,15.211,15.349
9.91,15.459,15.537
10.089,15.708,15.735
10.27,15.956,15.943
10.453,16.204,16.161
10.638,16.451,16.39
10.825,16.697,16.629
11.014,16.942,16.879
11.205,17.185,17.14
11.398,17.425,17.412
11.592,17.662,17.695
11.787,17.896,17.99
11.984,18.126,18.296
12.182,18.352,18.613
12.381,18.573,18.942
12.58,18.788,19.282
12.78,18.997,19.633
12.98,19.199,19.996
13.18,19.394,20.37
13.38,19.581,20.755
13.58,19.759,21.151
13.779,19.927,21.557
13.977,20.085,21.974
14.174,20.233,22.401
14.369,20.369,22.837
14.562,20.493,23.283
14.753,20.604,23.737
14.941,20.701,24.2
15.126,20.784,24.67
15.308,20.852,25.147
15.487,20.904,25.631
15.661,20.94,26.12
15.831,20.96,26.614
15.996,20.962,27.112
16.156,20.946,27.613
16.31,20.912,28.116
16.458,20.86,28.62
16.6,20.789,29.124
16.735,20.698,29.627
16.863,20.588,30.128
16.983,20.458,30.626
17.095,20.308,31.12
17.198,20.139,31.608
17.293,19.95,32.09
17.379,19.741,32.564
17.455,19.513,33.029
17.521,19.266,33.483
17.577,19.001,33.926
17.623,18.718,34.356
17.658,18.417,34.772
17.682,18.1,35.173
17.695,17.767,35.559
17.697,17.418,35.928
17.688,17.055,36.279
17.668,16.679,36.611
17.636,16.291,36.924
17.593,15.892,37.217
17.538,15.482,37.489
17.472,15.064,37.74
17.394,14.638,37.969
17.305,14.206,38.176
17.205,13.768,38.361
17.094,13.326,38.523
16.973,12.882,38.663
16.841,12.436,38.781
16.699,11.99,38.876
16.547,11.545,38.949
16.386,11.102,39.0
16.216,10.662,39.03
16.037,10.226,39.039
15.85,9.795,39.027
15.655,9.37,38.995
15.453,8.953,38.944
15.244,8.543,38.874
15.028,8.142,38.786
14.806,7.75,38.681
14.579,7.368,38.559
14.347,6.997,38.422
14.11,6.637,38.27
13.869,6.288,38.104
13.625,5.951,37.925
13.378,5.626,37.734
13.128,5.314,37.531
12.876,5.014,37.317
12.623,4.727,37.094
12.369,4.452,36.862
12.114,4.19,36.621
11.859,3.94,36.373
11.604,3.703,36.118
11.35,3.478,35.857
11.097,3.265,35.59
10.845,3.064,35.319
10.594,2.874,35.043
10.345,2.696,34.764
10.099,2.529,34.482
9.855,2.373,34.197
9.614,2.227,33.91
9.376,2.091,33.621
9.141,1.965,33.331
8.91,1.848,33.04
8.683,1.74,32.749
8.459,1.641,32.457
8.239,1.551,32.165
8.024,1.469,31.874
7.813,1.394,31.583
7.606,1.326,31.293
7.404,1.265,31.004
7.206,1.211,30.717
7.013,1.163,30.431
6.825,1.121,30.146
6.641,1.085,29.863
6.462,1.054,29.582
6.288,1.028,29.303
6.119,1.007,29.026
5.954,0.99,28.751
5.794,0.977,28.478
5.639,0.968,28.207
5.489,0.963,27.938
5.343,0.962,27.672
5.202,0.964,27.408
5.066,0.969,27.146
4.934,0.977,26.887
4.807,0.987,26.63
4.684,1.0,26.376
4.565,1.015,26.124
4.451,1.032,25.874
4.341,1.051,25.627
4.235,1.072,25.382
4.133,1.095,25.139
4.035,1.12,24.899
3.941,1.146,24.661
3.851,1.174,24.426
3.765,1.203,24.193
3.683,1.233,23.962
3.604,1.264,23.734
3.529,1.296,23.508
3.457,1.329,23.284
3.388,1.363,23.063
3.323,1.398,22.844
3.261,1.434,22.627
3.202,1.471,22.412
3.146,1.509,22.199
3.093,1.548,21.989
3.043,1.587,21.781
2.996,1.627,21.575
2.952,1.668,21.371
2.911,1.709,21.169
2.872,1.751,20.969
2.836,1.793,20.772
2.802,1.836,20.577
2.771,1.88,20.384
2.742,1.924,20.193
2.716,1.969,20.004
2.692,2.014,19.817
2.67,2.06,19.632
2.65,2.107,19.449
2.633,2.154,19.268
2.618,2.202,19.089
2.605,2.251,18.912
2.594,2.3,18.737
2.585,2.35,18.564
2.577,2.401,18.393
2.571,2.452,18.224
2.567,2.504,18.057
2.565,2.557,17.892
2.565,2.611,17.729
2.566,2.666,17.568
2.569,2.721,17.409
2.574,2.777,17.252
2.581,2.834,17.096
2.589,2.892,16.942
2.599,2.951,16.79
2.61,3.011,16.64
2.623,3.072,16.492
2.637,3.134,16.346
2.653,3.197,16.202
2.671,3.262,16.06
2.69,3.328,15.92
2.711,3.395,15.782
2.733,3.463,15.646
2.757,3.533,15.512
2.782,3.604,15.38
2.808,3.676,15.25
2.836,3.75,15.122
2.865,3.825,14.996
2.896,3.902,14.872
2.928,3.98,14.75
2.962,4.06,14.63
2.997,4.142,14.512
3.034,4.225,14.396
3.072,4.31,14.282
3.112,4.397,14.17
3.153,4.486,14.06
3.196,4.577,13.952
3.24,4.67,13.847
3.286,4.765,13.744
3.334,4.862,13.643
3.383,4.961,13.544
3.434,5.062,13.448
3.486,5.165,13.354
3.54,5.271,13.262
3.596,5.379,13.173
3.653,5.489,13.086
3.712,5.602,13.002
3.773,5.717,12.92
3.836,5.835,12.841
3.9,5.955,12.764
3.966,6.078,12.69
4.034,6.204,12.619
4.104,6.332,12.551
4.176,6.463,12.486
4.25,6.597,12.424
4.326,6.734,12.365
4.404,6.874,12.309
4.484,7.017,12.256
4.566,7.163,12.206
4.65,7.312,12.16
4.736,7.465,12.117
4.824,7.621,12.078
4.914,7.78,12.042
5.006,7.942,12.01
5.101,8.108,11.982
5.198,8.277,11.958
5.297,8.45,11.938
5.399,8.626,11.922
5.503,8.806,11.91
5.609,8.989,11.903
5.718,9.176,11.9
5.829,9.367,11.902
5.943,9.561,11.909
6.059,9.759,11.921
6.178,9.961,11.938
6.3,10.166,11.961
6.424,10.375,11.989
6.551,10.588,12.023
6.681,10.804,12.063
6.814,11.024,12.109
6.95,11.248,12.161
7.088,11.475,12.22
7.229,11.706,12.285
7.373,11.94,12.357
7.52,12.178,12.436
7.67,12.419,12.523
7.823,12.663,12.617
7.979,12.911,12.719
8.138,13.162,12.829
8.3,13.416,12.947
8.465,13.673,13.074
8.633,13.932,13.21
8.804,14.194,13.355
8.978,14.458,13.509
9.154,14.724,13.673
9.333,14.992,13.847
9.515,15.261,14.031
9.7,15.532,14.225
9.888,15.804,14.43
10.078,16.076,14.646
10.271,16.349,14.873
10.467,16.622,15.111
10.665,16.894,15.361
10.866,17.165,15.622
11.069,17.435,15.895
11.274,17.703,16.18
11.481,17.969,16.478
11.69,18.232,16.788
11.901,18.492,17.111
12.113,18.748,17.447
12.327,18.999,17.795
12.542,19.245,18.156
12.758,19.485,18.53
12.975,19.718,18.917
13.192,19.944,19.317
13.409,20.162,19.73
13.626,20.371,20.155
13.843,20.57,20.593
14.06,20.759,21.043
14.276,20.936,21.505
14.49,21.101,21.978
14.703,21.253,22.462
14.914,21.391,22.957
15.123,21.515,23.462
15.329,21.623,23.977
15.532,21.715,24.5
15.731,21.79,25.032
15.926,21.847,25.571
16.117,21.886,26.116
16.303,21.906,26.667
16.483,21.906,27.223
16.658,21.885,27.782
16.826,21.843,28.344
16.988,21.779,28.907
17.142,21.693,29.47
17.289,21.585,30.032
17.427,21.455,30.591
17.557,21.302,31.146
17.678,21.126,31.696
17.789,20.927,32.239
17.89,20.705,32.774
17.981,20.461,33.299
18.061,20.195,33.813
18.13,19.907,34.315
18.187,19.598,34.803
18.232,19.268,35.276
18.265,18.919,35.732
18.286,18.551,36.171
18.295,18.165,36.591
18.291,17.762,36.991
18.274,17.343,37.37
18.244,16.909,37.726
18.201,16.462,38.06
18.145,16.003,38.37
18.076,15.533,38.655
17.994,15.054,38.916
17.899,14.568,39.151
17.792,14.075,39.361
17.672,13.578,39.545
17.54,13.078,39.703
17.396,12.576,39.835
17.241,12.074,39.941
17.075,11.573,40.022
16.898,11.074,40.078
16.71,10.579,40.109
16.513,10.089,40.116
16.306,9.606,40.099
