init x,init y,init z,N,dt,elapsed_time_total
0.8,1.0,1.0,8000,0.009300000000000001,0.4855898000000707
beta,sigma,rho,time_elapsed
10.0,2.6666666666666665,6.0,0.0961018000000422
x,y,z
2.473,2.52,19.863
2.477,2.684,19.428
2.496,2.857,19.008
2.53,3.039,18.603
2.577,3.232,18.213
2.638,3.436,17.839
2.712,3.653,17.481
2.8,3.884,17.14
2.901,4.131,16.816
3.015,4.394,16.51
3.143,4.675,16.224
3.285,4.976,15.958
3.442,5.298,15.714
3.615,5.642,15.494
3.804,6.01,15.299
4.009,6.403,15.132
4.232,6.823,14.995
4.473,7.271,14.892
4.733,7.749,14.825
5.013,8.257,14.798
5.315,8.796,14.816
5.639,9.366,14.883
5.986,9.967,15.005
6.356,10.598,15.188
6.751,11.257,15.438
7.17,11.941,15.762
7.614,12.646,16.167
8.082,13.366,16.662
8.573,14.094,17.253
9.086,14.82,17.949
9.619,15.531,18.756
10.169,16.213,19.68
10.731,16.849,20.725
11.3,17.418,21.893
11.869,17.898,23.181
12.43,18.263,24.582
12.972,18.488,26.084
13.485,18.547,27.668
13.956,18.416,29.308
14.371,18.075,30.971
14.715,17.51,32.619
14.975,16.715,34.206
15.137,15.695,35.686
15.189,14.467,37.01
15.122,13.06,38.136
14.93,11.513,39.027
14.612,9.875,39.658
14.171,8.199,40.016
13.616,6.539,40.104
12.958,4.945,39.937
12.213,3.46,39.542
11.399,2.117,38.954
10.536,0.936,38.212
9.643,-0.073,37.356
8.739,-0.911,36.423
7.842,-1.587,35.446
6.965,-2.115,34.451
6.121,-2.513,33.46
5.318,-2.8,32.487
4.563,-2.996,31.543
3.86,-3.118,30.634
3.211,-3.184,29.762
2.616,-3.207,28.929
2.074,-3.2,28.134
1.584,-3.173,27.375
1.142,-3.134,26.649
0.744,-3.091,25.955
0.387,-3.048,25.29
0.068,-3.01,24.652
-0.218,-2.98,24.039
-0.475,-2.96,23.449
-0.706,-2.953,22.881
-0.915,-2.959,22.333
-1.105,-2.98,21.804
-1.279,-3.016,21.294
-1.441,-3.068,20.802
-1.592,-3.136,20.327
-1.736,-3.22,19.869
-1.874,-3.321,19.428
-2.009,-3.44,19.004
-2.142,-3.576,18.597
-2.275,-3.73,18.207
-2.41,-3.903,17.834
-2.549,-4.095,17.479
-2.693,-4.306,17.143
-2.843,-4.538,16.826
-3.001,-4.791,16.529
-3.167,-5.067,16.253
-3.344,-5.366,15.999
-3.532,-5.689,15.769
-3.733,-6.038,15.565
-3.947,-6.414,15.389
-4.176,-6.817,15.243
-4.422,-7.249,15.13
-4.685,-7.711,15.053
-4.966,-8.203,15.016
-5.267,-8.726,15.022
-5.589,-9.281,15.077
-5.932,-9.866,15.185
-6.298,-10.481,15.353
-6.687,-11.124,15.586
-7.1,-11.793,15.891
-7.536,-12.483,16.276
-7.996,-13.189,16.747
-8.479,-13.903,17.312
-8.983,-14.617,17.979
-9.507,-15.318,18.754
-10.047,-15.993,19.643
-10.6,-16.625,20.65
-11.16,-17.195,21.777
-11.721,-17.681,23.022
-12.275,-18.059,24.378
-12.813,-18.305,25.835
-13.324,-18.393,27.376
-13.795,-18.299,28.976
-14.214,-18.004,30.605
-14.566,-17.492,32.226
-14.838,-16.757,33.796
-15.016,-15.801,35.27
-15.089,-14.639,36.602
-15.047,-13.296,37.749
-14.884,-11.808,38.673
-14.598,-10.221,39.348
-14.191,-8.585,39.76
-13.67,-6.953,39.907
-13.045,-5.375,39.801
-12.332,-3.893,39.466
-11.547,-2.542,38.934
-10.71,-1.344,38.241
-9.839,-0.311,37.426
-8.953,0.554,36.526
-8.069,1.259,35.574
-7.201,1.816,34.597
-6.362,2.241,33.617
-5.562,2.552,32.651
-4.807,2.769,31.709
-4.102,2.909,30.799
-3.45,2.989,29.924
-2.851,3.023,29.086
-2.305,3.024,28.285
-1.809,3.002,27.519
-1.362,2.966,26.786
-0.959,2.923,26.084
-0.598,2.879,25.411
-0.275,2.838,24.765
0.015,2.803,24.144
0.274,2.777,23.546
0.507,2.763,22.969
0.717,2.761,22.412
0.907,2.773,21.875
1.081,2.799,21.356
1.241,2.84,20.855
1.39,2.896,20.371
1.53,2.968,19.903
1.664,3.056,19.452
1.793,3.16,19.017
1.92,3.28,18.598
2.046,3.417,18.195
2.174,3.572,17.809
2.304,3.745,17.44
2.438,3.936,17.088
2.577,4.147,16.753
2.723,4.378,16.437
2.877,4.63,16.14
3.04,4.904,15.864
3.213,5.202,15.609
3.398,5.524,15.377
3.596,5.872,15.17
3.808,6.246,14.99
4.035,6.649,14.839
4.278,7.081,14.72
4.539,7.543,14.637
4.818,8.037,14.592
5.117,8.563,14.59
5.437,9.122,14.636
5.78,9.713,14.734
6.146,10.336,14.891
6.536,10.989,15.112
6.95,11.67,15.405
7.389,12.376,15.777
7.853,13.101,16.236
8.341,13.838,16.79
8.852,14.579,17.447
9.385,15.312,18.215
9.936,16.024,19.1
10.502,16.697,20.107
11.078,17.313,21.239
11.658,17.849,22.496
12.234,18.28,23.873
12.796,18.58,25.361
13.334,18.721,26.943
13.835,18.678,28.596
14.285,18.428,30.29
14.67,17.952,31.987
14.975,17.241,33.643
15.186,16.295,35.21
15.289,15.125,36.638
15.274,13.756,37.88
15.133,12.225,38.895
14.863,10.578,39.651
14.464,8.869,40.13
13.944,7.155,40.328
13.313,5.49,40.256
12.585,3.922,39.937
11.779,2.488,39.406
10.915,1.215,38.701
10.013,0.117,37.865
9.093,-0.803,36.937
8.173,-1.551,35.953
7.269,-2.141,34.943
6.394,-2.59,33.932
5.558,-2.919,32.936
4.77,-3.147,31.968
4.034,-3.294,31.036
3.352,-3.377,30.143
2.726,-3.412,29.29
2.155,-3.413,28.477
1.637,-3.391,27.702
1.169,-3.355,26.963
0.748,-3.313,26.258
0.37,-3.27,25.584
0.031,-3.231,24.938
-0.272,-3.2,24.319
-0.544,-3.18,23.724
-0.789,-3.172,23.152
-1.011,-3.178,22.601
-1.213,-3.199,22.07
-1.398,-3.236,21.559
-1.569,-3.29,21.066
-1.729,-3.361,20.592
-1.881,-3.449,20.135
-2.027,-3.555,19.696
-2.169,-3.678,19.275
-2.309,-3.82,18.871
-2.45,-3.981,18.485
-2.592,-4.161,18.117
-2.738,-4.361,17.768
-2.889,-4.581,17.438
-3.046,-4.822,17.129
-3.211,-5.085,16.841
-3.385,-5.371,16.575
-3.57,-5.681,16.333
-3.766,-6.016,16.117
-3.975,-6.376,15.928
-4.198,-6.763,15.769
-4.437,-7.178,15.642
-4.692,-7.621,15.55
-4.964,-8.093,15.497
-5.255,-8.595,15.486
-5.566,-9.127,15.522
-5.897,-9.688,15.61
-6.25,-10.277,15.754
-6.625,-10.893,15.961
-7.022,-11.533,16.236
-7.442,-12.194,16.587
-7.884,-12.87,17.02
-8.348,-13.555,17.542
-8.832,-14.241,18.159
-9.335,-14.917,18.878
-9.854,-15.57,19.705
-10.386,-16.185,20.643
-10.925,-16.745,21.694
-11.466,-17.23,22.857
-12.002,-17.618,24.127
-12.524,-17.886,25.495
-13.023,-18.011,26.946
-13.487,-17.971,28.459
-13.904,-17.746,30.007
-14.261,-17.321,31.558
-14.546,-16.688,33.073
-14.745,-15.847,34.51
-14.847,-14.807,35.827
-14.843,-13.589,36.983
-14.726,-12.223,37.942
-14.493,-10.748,38.675
-14.145,-9.209,39.165
-13.686,-7.655,39.405
-13.125,-6.132,39.402
-12.475,-4.683,39.173
-11.75,-3.343,38.745
-10.968,-2.138,38.149
-10.147,-1.083,37.421
-9.304,-0.184,36.595
-8.456,0.561,35.703
-7.617,1.162,34.773
-6.801,1.631,33.828
-6.017,1.984,32.886
-5.273,2.239,31.959
-4.574,2.412,31.057
-3.924,2.52,30.184
-3.325,2.576,29.343
-2.776,2.594,28.536
-2.277,2.584,27.761
-1.825,2.555,27.018
-1.418,2.515,26.305
-1.052,2.469,25.619
-0.725,2.423,24.959
-0.432,2.38,24.324
-0.17,2.343,23.711
0.064,2.314,23.119
0.273,2.295,22.547
0.461,2.288,21.994
0.631,2.292,21.458
0.785,2.309,20.939
0.927,2.339,20.437
1.058,2.382,19.95
1.181,2.439,19.479
1.298,2.51,19.023
1.411,2.595,18.582
1.521,2.694,18.155
1.63,2.808,17.743
1.74,2.937,17.346
1.851,3.082,16.963
1.965,3.243,16.595
2.084,3.421,16.243
2.208,3.617,15.906
2.339,3.832,15.586
2.478,4.066,15.283
2.626,4.321,14.998
2.784,4.598,14.732
2.953,4.899,14.486
3.134,5.225,14.261
3.328,5.577,14.06
3.537,5.957,13.884
3.762,6.366,13.736
4.004,6.806,13.618
4.265,7.278,13.534
4.545,7.784,13.487
4.846,8.325,13.482
5.17,8.902,13.523
5.517,9.515,13.616
5.889,10.165,13.767
6.287,10.85,13.982
6.711,11.569,14.27
7.163,12.318,14.638
7.642,13.094,15.096
8.149,13.889,15.652
8.683,14.696,16.316
9.242,15.503,17.098
9.824,16.296,18.006
10.426,17.058,19.048
11.043,17.767,20.23
11.668,18.4,21.553
12.294,18.928,23.015
12.911,19.322,24.608
13.507,19.55,26.318
14.069,19.579,28.121
14.581,19.381,29.985
15.027,18.932,31.869
15.39,18.215,33.724
15.653,17.226,35.495
15.799,15.975,37.122
15.815,14.486,38.549
15.691,12.8,39.724
15.422,10.97,40.607
15.008,9.06,41.173
14.455,7.137,41.416
13.774,5.267,41.348
12.983,3.508,40.997
12.102,1.906,40.404
11.154,0.492,39.616
10.162,-0.718,38.685
9.15,-1.721,37.658
8.139,-2.527,36.578
7.147,-3.153,35.48
6.189,-3.621,34.391
5.277,-3.955,33.33
4.418,-4.18,32.309
3.618,-4.318,31.336
2.88,-4.39,30.414
2.204,-4.414,29.542
1.589,-4.405,28.719
1.032,-4.375,27.942
0.529,-4.334,27.207
0.077,-4.29,26.511
-0.329,-4.249,25.85
-0.694,-4.216,25.222
-1.022,-4.195,24.624
-1.317,-4.188,24.053
-1.584,-4.197,23.508
-1.827,-4.224,22.987
-2.05,-4.27,22.489
-2.256,-4.335,22.013
-2.449,-4.42,21.558
-2.632,-4.526,21.124
-2.808,-4.652,20.711
-2.979,-4.799,20.319
-3.148,-4.967,19.948
-3.317,-5.157,19.599
-3.488,-5.368,19.272
-3.663,-5.601,18.968
-3.843,-5.857,18.688
-4.03,-6.135,18.434
-4.226,-6.436,18.207
-4.432,-6.761,18.008
-4.649,-7.11,17.84
-4.878,-7.483,17.705
-5.12,-7.88,17.605
-5.377,-8.302,17.544
-5.649,-8.748,17.524
-5.937,-9.217,17.549
-6.242,-9.708,17.623
-6.564,-10.22,17.75
-6.904,-10.751,17.934
-7.262,-11.297,18.18
-7.637,-11.855,18.492
-8.029,-12.42,18.875
-8.437,-12.986,19.334
-8.86,-13.545,19.873
-9.296,-14.089,20.496
-9.742,-14.607,21.206
-10.194,-15.087,22.003
-10.649,-15.515,22.888
-11.102,-15.877,23.857
-11.546,-16.157,24.905
-11.975,-16.339,26.022
-12.381,-16.407,27.196
-12.755,-16.347,28.411
-13.089,-16.146,29.646
-13.373,-15.795,30.876
-13.598,-15.29,32.075
-13.755,-14.632,33.213
-13.837,-13.829,34.261
-13.836,-12.895,35.191
-13.748,-11.85,35.978
-13.571,-10.72,36.601
-13.306,-9.535,37.046
-12.955,-8.327,37.307
-12.525,-7.128,37.385
-12.023,-5.969,37.288
-11.46,-4.875,37.031
-10.848,-3.867,36.632
-10.199,-2.96,36.114
-9.526,-2.163,35.499
-8.841,-1.479,34.81
-8.156,-0.905,34.068
-7.482,-0.436,33.292
-6.827,-0.064,32.497
-6.198,0.222,31.695
-5.601,0.433,30.896
-5.04,0.58,30.107
-4.517,0.673,29.333
-4.034,0.723,28.577
-3.592,0.738,27.841
-3.189,0.726,27.126
-2.825,0.693,26.432
-2.498,0.645,25.758
-2.206,0.587,25.104
-1.946,0.522,24.469
-1.716,0.453,23.853
-1.514,0.383,23.254
-1.338,0.313,22.672
-1.184,0.244,22.106
-1.051,0.177,21.555
-0.937,0.112,21.019
-0.839,0.05,20.497
-0.756,-0.009,19.988
-0.687,-0.065,19.492
-0.629,-0.119,19.009
-0.582,-0.17,18.538
-0.544,-0.22,18.079
-0.514,-0.268,17.632
-0.491,-0.315,17.196
-0.475,-0.361,16.771
-0.464,-0.407,16.357
-0.459,-0.453,15.953
-0.458,-0.5,15.559
-0.462,-0.548,15.175
-0.47,-0.598,14.801
-0.482,-0.65,14.437
-0.498,-0.705,14.082
-0.517,-0.763,13.736
-0.54,-0.824,13.399
-0.566,-0.89,13.071
-0.596,-0.96,12.752
-0.63,-1.036,12.441
-0.668,-1.118,12.139
-0.71,-1.206,11.845
-0.756,-1.301,11.559
-0.807,-1.404,11.281
-0.863,-1.516,11.012
-0.924,-1.638,10.751
-0.99,-1.771,10.498
-1.063,-1.916,10.254
-1.142,-2.074,10.019
-1.229,-2.246,9.793
-1.324,-2.433,9.576
-1.427,-2.637,9.368
-1.54,-2.86,9.171
-1.663,-3.103,8.985
-1.797,-3.368,8.81
-1.943,-3.657,8.648
-2.102,-3.973,8.5
-2.276,-4.317,8.367
-2.466,-4.692,8.251
-2.673,-5.101,8.154
-2.899,-5.547,8.079
-3.145,-6.032,8.028
-3.413,-6.56,8.005
-3.706,-7.134,8.015
-4.025,-7.756,8.062
-4.372,-8.43,8.152
-4.749,-9.159,8.293
-5.159,-9.944,8.492
-5.604,-10.787,8.758
-6.086,-11.69,9.103
-6.607,-12.651,9.539
-7.169,-13.668,10.08
-7.773,-14.736,10.741
-8.421,-15.847,11.54
-9.112,-16.989,12.495
-9.845,-18.145,13.625
-10.617,-19.292,14.948
-11.424,-20.401,16.482
-12.259,-21.435,18.241
-13.112,-22.348,20.232
-13.971,-23.087,22.455
-14.819,-23.593,24.898
-15.635,-23.801,27.532
-16.394,-23.648,30.31
-17.069,-23.076,33.164
-17.628,-22.042,36.005
-18.039,-20.525,38.726
-18.27,-18.535,41.209
-18.295,-16.118,43.336
-18.093,-13.359,45.004
-17.653,-10.374,46.136
-16.976,-7.3,46.695
-16.076,-4.281,46.689
-14.979,-1.447,46.171
-13.721,1.098,45.228
-12.343,3.286,43.966
-10.89,5.088,42.498
-9.404,6.509,40.929
-7.924,7.579,39.345
-6.482,8.345,37.811
-5.103,8.859,36.37
-3.805,9.174,35.048
-2.598,9.338,33.854
-1.488,9.393,32.789
-0.476,9.372,31.846
0.44,9.302,31.015
1.264,9.203,30.284
2.002,9.091,29.641
2.661,8.976,29.075
3.248,8.866,28.576
3.77,8.766,28.135
4.235,8.68,27.745
4.648,8.609,27.399
5.016,8.555,27.092
5.345,8.518,26.819
5.64,8.497,26.577
5.906,8.493,26.364
6.147,8.504,26.177
6.366,8.529,26.014
6.567,8.567,25.874
6.753,8.617,25.756
6.926,8.678,25.658
7.089,8.748,25.581
7.243,8.826,25.523
7.39,8.911,25.485
7.531,9.001,25.465
7.668,9.095,25.464
7.801,9.191,25.481
7.93,9.288,25.516
8.056,9.385,25.568
8.18,9.48,25.637
8.301,9.572,25.722
8.419,9.659,25.823
8.534,9.74,25.939
8.646,9.813,26.069
8.755,9.877,26.212
8.859,9.931,26.366
8.959,9.973,26.53
9.053,10.003,26.703
9.141,10.019,26.883
9.223,10.021,27.068
9.297,10.008,27.256
9.363,9.979,27.445
9.42,9.935,27.633
9.468,9.875,27.818
9.506,9.799,27.998
9.533,9.708,28.17
9.549,9.603,28.332
9.554,9.484,28.482
9.547,9.353,28.618
9.529,9.211,28.739
9.499,9.06,28.843
9.458,8.901,28.928
9.406,8.737,28.994
9.344,8.569,29.039
9.272,8.399,29.063
9.191,8.229,29.066
9.102,8.061,29.049
9.005,7.897,29.011
8.902,7.739,28.953
8.794,7.588,28.876
8.682,7.446,28.78
8.567,7.314,28.667
8.45,7.193,28.539
8.333,7.084,28.396
8.217,6.987,28.241
8.103,6.904,28.075
7.991,6.834,27.899
7.883,6.778,27.715
7.78,6.736,27.525
7.683,6.708,27.33
7.592,6.693,27.132
7.508,6.692,26.932
7.432,6.704,26.731
7.364,6.729,26.531
7.305,6.767,26.334
7.255,6.817,26.141
7.214,6.879,25.953
7.183,6.952,25.771
7.162,7.036,25.596
7.15,7.131,25.43
7.148,7.236,25.274
7.156,7.35,25.128
7.174,7.473,24.994
7.202,7.604,24.873
7.239,7.743,24.765
7.286,7.889,24.672
7.342,8.041,24.595
7.407,8.199,24.534
7.481,8.362,24.49
7.563,8.528,24.464
7.653,8.697,24.457
7.75,8.868,24.469
7.854,9.04,24.501
7.964,9.212,24.554
8.08,9.382,24.627
8.201,9.548,24.721
8.326,9.709,24.836
8.455,9.864,24.972
8.586,10.01,25.128
8.718,10.146,25.304
8.851,10.27,25.499
8.983,10.38,25.712
9.113,10.475,25.942
9.24,10.552,26.186
9.362,10.61,26.443
9.478,10.647,26.711
9.587,10.662,26.987
9.687,10.653,27.268
9.777,10.62,27.551
9.855,10.562,27.833
9.921,10.479,28.111
9.973,10.371,28.381
10.01,10.239,28.639
10.031,10.084,28.882
10.036,9.908,29.106
10.024,9.713,29.309
9.995,9.501,29.488
9.949,9.274,29.64
9.886,9.036,29.763
9.807,8.79,29.856
9.712,8.539,29.917
9.603,8.286,29.946
9.481,8.035,29.943
9.347,7.789,29.909
9.202,7.551,29.844
9.048,7.323,29.75
8.888,7.108,29.628
8.722,6.907,29.481
8.553,6.723,29.31
8.383,6.556,29.118
8.213,6.408,28.907
8.045,6.279,28.68
7.881,6.17,28.439
7.722,6.08,28.186
7.569,6.01,27.924
7.424,5.959,27.655
7.288,5.927,27.381
7.161,5.914,27.104
7.045,5.919,26.826
6.94,5.941,26.549
6.847,5.979,26.274
6.766,6.033,26.003
6.698,6.103,25.738
6.643,6.187,25.48
6.601,6.285,25.23
6.572,6.397,24.99
6.556,6.521,24.761
6.553,6.658,24.545
6.563,6.807,24.342
6.586,6.967,24.154
6.621,7.138,23.982
6.669,7.319,23.827
6.729,7.51,23.69
6.802,7.71,23.572
6.886,7.918,23.475
6.982,8.134,23.4
7.089,8.357,23.348
7.207,8.586,23.32
7.335,8.82,23.317
7.473,9.057,23.34
7.62,9.297,23.391
7.776,9.537,23.47
7.94,9.776,23.578
8.111,10.012,23.715
8.288,10.242,23.882
8.47,10.464,24.079
8.655,10.676,24.306
8.843,10.874,24.563
9.032,11.056,24.848
9.22,11.218,25.16
9.406,11.357,25.498
9.587,11.47,25.859
9.762,11.554,26.24
9.929,11.606,26.638
10.085,11.624,27.049
10.228,11.605,27.468
10.356,11.548,27.891
10.467,11.451,28.312
10.559,11.314,28.725
10.629,11.138,29.124
10.676,10.923,29.503
10.699,10.672,29.856
10.696,10.388,30.177
10.667,10.075,30.462
10.612,9.737,30.706
10.531,9.379,30.905
10.424,9.007,31.057
10.292,8.627,31.16
10.137,8.244,31.213
9.961,7.864,31.216
9.766,7.493,31.17
9.555,7.135,31.078
9.33,6.795,30.941
9.094,6.477,30.763
8.851,6.183,30.548
8.603,5.916,30.299
8.353,5.677,30.021
8.104,5.467,29.717
7.859,5.287,29.392
7.62,5.136,29.049
7.389,5.014,28.693
7.168,4.92,28.326
6.959,4.853,27.951
6.763,4.811,27.572
6.581,4.793,27.191
6.415,4.798,26.81
6.265,4.824,26.431
6.131,4.871,26.057
6.014,4.936,25.689
5.914,5.019,25.328
5.831,5.119,24.976
5.765,5.235,24.634
5.716,5.367,24.304
5.684,5.514,23.987
5.668,5.675,23.684
5.669,5.85,23.396
5.686,6.038,23.124
5.719,6.24,22.87
5.767,6.455,22.635
5.831,6.683,22.42
5.91,6.923,22.226
6.004,7.176,22.055
6.113,7.441,21.909
6.237,7.718,21.789
6.375,8.006,21.696
6.527,8.305,21.633
6.692,8.614,21.601
6.871,8.932,21.601
7.063,9.258,21.636
7.267,9.59,21.708
7.483,9.926,21.818
7.71,10.264,21.968
7.948,10.601,22.159
8.195,10.934,22.393
8.45,11.26,22.671
8.711,11.574,22.994
8.977,11.872,23.361
9.246,12.149,23.773
9.516,12.399,24.228
9.784,12.618,24.724
10.048,12.799,25.259
10.304,12.936,25.829
10.549,13.024,26.428
10.779,13.057,27.05
10.991,13.031,27.688
11.181,12.942,28.333
11.345,12.787,28.976
11.479,12.565,29.607
11.58,12.277,30.214
11.645,11.924,30.787
11.671,11.511,31.315
11.656,11.044,31.788
11.599,10.531,32.197
11.5,9.98,32.535
11.359,9.402,32.795
11.177,8.808,32.975
10.957,8.209,33.073
10.701,7.616,33.089
10.414,7.039,33.026
10.1,6.487,32.889
9.764,5.967,32.683
9.411,5.486,32.414
9.046,5.049,32.09
8.674,4.658,31.719
8.301,4.315,31.308
7.93,4.019,30.865
7.566,3.77,30.396
7.213,3.566,29.907
6.874,3.405,29.405
6.551,3.284,28.893
6.247,3.199,28.377
5.964,3.147,27.859
5.702,3.126,27.343
5.462,3.132,26.831
5.245,3.162,26.325
5.051,3.214,25.826
4.88,3.286,25.336
4.732,3.376,24.857
4.606,3.483,24.389
4.502,3.605,23.933
4.419,3.742,23.49
4.356,3.893,23.061
4.313,4.057,22.647
4.289,4.234,22.248
4.284,4.424,21.865
4.297,4.627,21.499
4.328,4.844,21.151
4.376,5.075,20.821
4.441,5.32,20.511
4.523,5.58,20.222
4.621,5.855,19.955
4.736,6.146,19.712
4.867,6.454,19.494
5.015,6.779,19.303
5.179,7.122,19.14
5.36,7.483,19.008
5.557,7.862,18.91
5.771,8.259,18.847
6.002,8.673,18.823
6.25,9.105,18.84
6.516,9.553,18.902
6.798,10.015,19.012
7.097,10.49,19.174
7.413,10.975,19.391
7.744,11.466,19.667
8.09,11.96,20.005
8.45,12.45,20.409
8.822,12.931,20.881
9.204,13.395,21.424
9.594,13.833,22.039
9.988,14.236,22.727
10.383,14.593,23.486
10.775,14.893,24.313
11.158,15.124,25.202
11.527,15.274,26.146
11.875,15.331,27.135
12.196,15.284,28.155
12.483,15.124,29.19
12.729,14.845,30.222
12.926,14.444,31.23
13.067,13.921,32.192
13.146,13.282,33.085
13.159,12.537,33.888
13.101,11.7,34.582
12.971,10.789,35.15
12.768,9.826,35.58
12.494,8.835,35.864
12.154,7.839,36.001
11.753,6.862,35.994
11.298,5.924,35.851
10.798,5.044,35.584
10.263,4.235,35.208
9.702,3.508,34.739
9.126,2.867,34.194
8.544,2.315,33.589
7.965,1.849,32.94
7.396,1.466,32.26
6.845,1.159,31.561
6.316,0.922,30.852
5.814,0.746,30.141
5.343,0.623,29.434
4.904,0.546,28.735
4.499,0.507,28.047
4.128,0.5,27.373
3.791,0.519,26.713
3.487,0.56,26.069
3.215,0.617,25.441
2.973,0.688,24.829
2.76,0.769,24.232
2.575,0.859,23.651
2.415,0.955,23.085
2.279,1.057,22.534
2.165,1.163,21.998
2.072,1.273,21.476
1.998,1.387,20.968
1.941,1.505,20.474
1.9,1.627,19.993
1.875,1.753,19.526
1.864,1.884,19.072
1.866,2.021,18.632
1.88,2.165,18.205
1.907,2.316,17.791
1.945,2.476,17.391
1.994,2.645,17.004
2.055,2.824,16.631
2.127,3.015,16.273
2.21,3.219,15.929
2.304,3.437,15.6
2.409,3.671,15.287
2.526,3.922,14.99
2.656,4.191,14.71
2.799,4.48,14.449
2.955,4.791,14.207
3.126,5.125,13.986
3.312,5.485,13.788
3.514,5.872,13.615
3.733,6.287,13.469
3.971,6.733,13.353
4.228,7.211,13.27
4.505,7.723,13.224
4.804,8.27,13.22
5.126,8.853,13.262
5.473,9.473,13.355
5.845,10.13,13.506
6.244,10.824,13.722
6.67,11.552,14.01
7.124,12.312,14.379
7.606,13.1,14.838
8.117,13.909,15.397
8.656,14.731,16.065
9.221,15.555,16.852
9.81,16.366,17.768
10.42,17.147,18.82
11.046,17.877,20.015
11.681,18.531,21.355
12.318,19.081,22.838
12.947,19.495,24.457
13.556,19.74,26.198
14.131,19.784,28.037
14.657,19.595,29.942
15.116,19.148,31.87
15.491,18.426,33.771
15.764,17.423,35.588
15.918,16.149,37.26
15.939,14.628,38.727
15.817,12.902,39.935
15.546,11.026,40.842
15.126,9.067,41.423
14.563,7.094,41.671
13.868,5.176,41.598
13.06,3.374,41.234
12.159,1.735,40.621
11.19,0.292,39.81
10.176,-0.94,38.853
9.142,-1.958,37.8
8.11,-2.773,36.696
7.098,-3.403,35.577
6.121,-3.872,34.47
5.192,-4.204,33.395
4.318,-4.425,32.364
3.505,-4.559,31.384
2.755,-4.627,30.457
2.068,-4.647,29.583
1.444,-4.634,28.76
0.879,-4.601,27.985
0.369,-4.558,27.253
-0.089,-4.513,26.561
-0.5,-4.472,25.906
-0.869,-4.44,25.284
-1.201,-4.421,24.693
-1.5,-4.417,24.13
-1.771,-4.43,23.593
-2.018,-4.461,23.081
-2.245,-4.512,22.592
-2.456,-4.583,22.126
-2.654,-4.675,21.682
-2.842,-4.787,21.26
-3.023,-4.921,20.859
-3.2,-5.076,20.48
-3.374,-5.253,20.123
-3.549,-5.451,19.789
-3.726,-5.671,19.478
-3.907,-5.914,19.191
-4.094,-6.179,18.93
-4.288,-6.467,18.696
-4.491,-6.778,18.49
-4.704,-7.112,18.315
-4.928,-7.47,18.172
-5.164,-7.851,18.064
-5.414,-8.255,17.993
-5.678,-8.682,17.962
-5.957,-9.131,17.975
-6.252,-9.601,18.035
-6.563,-10.091,18.146
-6.891,-10.599,18.312
-7.236,-11.121,18.537
-7.597,-11.654,18.826
-7.974,-12.194,19.182
-8.366,-12.735,19.611
-8.772,-13.269,20.115
-9.19,-13.789,20.699
-9.618,-14.285,21.364
-10.052,-14.746,22.112
-10.489,-15.159,22.942
-10.923,-15.511,23.852
-11.35,-15.788,24.836
-11.763,-15.975,25.887
-12.155,-16.058,26.993
-12.518,-16.022,28.139
-12.844,-15.857,29.306
-13.124,-15.554,30.473
-13.35,-15.108,31.616
-13.513,-14.519,32.708
-13.607,-13.792,33.721
-13.624,-12.94,34.63
-13.56,-11.98,35.411
-13.413,-10.934,36.044
-13.182,-9.829,36.514
-12.87,-8.694,36.813
-12.482,-7.558,36.941
-12.024,-6.45,36.902
-11.506,-5.395,36.708
-10.938,-4.413,36.375
-10.331,-3.52,35.922
-9.698,-2.726,35.369
-9.05,-2.036,34.738
-8.398,-1.45,34.048
-7.752,-0.964,33.317
-7.121,-0.572,32.56
-6.512,-0.265,31.79
-5.931,-0.033,31.018
-5.382,0.134,30.251
-4.869,0.245,29.494
-4.393,0.31,28.751
-3.956,0.338,28.025
-3.557,0.336,27.318
-3.195,0.31,26.629
-2.869,0.266,25.959
-2.577,0.209,25.308
-2.318,0.143,24.675
-2.089,0.07,24.06
-1.888,-0.007,23.462
-1.713,-0.087,22.88
-1.562,-0.168,22.314
-1.432,-0.249,21.763
-1.322,-0.33,21.227
-1.23,-0.41,20.705
-1.154,-0.49,20.196
-1.092,-0.569,19.7
-1.043,-0.648,19.217
-1.006,-0.727,18.747
-0.98,-0.807,18.289
-0.964,-0.888,17.843
-0.957,-0.971,17.408
-0.958,-1.056,16.985
-0.967,-1.144,16.573
-0.983,-1.236,16.172
-1.007,-1.333,15.782
-1.037,-1.435,15.403
-1.074,-1.543,15.035
-1.118,-1.658,14.678
-1.168,-1.781,14.331
-1.225,-1.913,13.995
-1.289,-2.055,13.67
-1.36,-2.208,13.356
-1.439,-2.373,13.053
-1.526,-2.551,12.761
-1.621,-2.744,12.481
-1.725,-2.952,12.213
-1.839,-3.178,11.957
-1.964,-3.423,11.715
-2.1,-3.689,11.487
-2.248,-3.977,11.274
-2.409,-4.29,11.078
-2.584,-4.629,10.899
-2.774,-4.997,10.74
-2.981,-5.396,10.603
-3.206,-5.828,10.49
-3.45,-6.296,10.404
-3.715,-6.802,10.348
-4.002,-7.349,10.326
-4.313,-7.938,10.343
-4.65,-8.572,10.405
-5.015,-9.253,10.518
-5.409,-9.982,10.689
-5.834,-10.76,10.926
-6.292,-11.586,11.239
-6.784,-12.459,11.638
